分類コード,区分名称,診療行為コード,診療行為,点数,総計,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月
D012,感染症免疫学的検査,160042310,ウイルス抗体価（定性・半定量・定量）（インフルエンザウイルスＢ型）,79,5028,426,450,314,258,241,325,368,397,627,663,511,448
D012,感染症免疫学的検査,160042410,ウイルス抗体価（定性・半定量・定量）（ムンプスウイルス）,79,1649,124,155,135,130,153,145,152,122,129,143,117,144
D012,感染症免疫学的検査,160042510,ウイルス抗体価（定性・半定量・定量）（パラインフルエンザウイルス１型）,79,1894,152,175,149,153,170,124,118,158,170,179,168,178
D012,感染症免疫学的検査,160042610,ウイルス抗体価（定性・半定量・定量）（パラインフルエンザウイルス２型）,79,1773,134,159,178,151,157,112,112,146,159,167,144,154
D012,感染症免疫学的検査,160042710,ウイルス抗体価（定性・半定量・定量）（パラインフルエンザウイルス３型）,79,2447,174,202,316,237,211,157,149,181,206,226,190,198
D012,感染症免疫学的検査,160042810,ウイルス抗体価（定性・半定量・定量）（ポリオウイルス１型）,79,36,0,0,0,0,0,0,0,0,0,0,0,0
D012,感染症免疫学的検査,160042910,ウイルス抗体価（定性・半定量・定量）（ポリオウイルス２型）,79,26,0,0,0,0,0,0,0,0,0,0,0,0
D012,感染症免疫学的検査,160043010,ウイルス抗体価（定性・半定量・定量）（ポリオウイルス３型）,79,30,0,0,0,0,0,0,0,0,0,0,0,0
D012,感染症免疫学的検査,160043110,ウイルス抗体価（定性・半定量・定量）（ＲＳウイルス）,79,7640,691,724,587,636,705,808,667,564,593,515,577,573
D012,感染症免疫学的検査,160043210,ウイルス抗体価（定性・半定量・定量）（風疹ウイルス）,79,3532,287,318,328,316,311,291,319,271,284,311,226,270
D012,感染症免疫学的検査,160043310,ウイルス抗体価（定性・半定量・定量）（麻疹ウイルス）,79,1410,100,126,122,125,123,129,139,117,102,126,90,111
D012,感染症免疫学的検査,160043410,ウイルス抗体価（定性・半定量・定量）（日本脳炎ウイルス）,79,768,46,50,60,66,96,98,90,68,51,57,42,44
D012,感染症免疫学的検査,160043510,ウイルス抗体価（定性・半定量・定量）（オーム病クラミジア）,79,6179,491,533,471,515,499,439,457,480,505,709,550,530
D012,感染症免疫学的検査,160043710,トキソプラズマ抗体,93,11059,878,892,949,1025,917,867,956,935,901,967,871,901
D012,感染症免疫学的検査,160043810,ＨＴＬＶ－Ｉ抗体半定量,85,33434,2823,2820,2802,3242,2923,2620,2853,2727,2620,2819,2483,2702
D012,感染症免疫学的検査,160044010,百日咳菌抗体半定量,80,2304,219,218,228,225,172,195,195,194,162,193,158,145
D012,感染症免疫学的検査,160044110,Ａ群β溶連菌迅速試験定性,130,85186,7212,7906,8113,8408,7302,6872,6691,6502,7001,6288,6310,6581
D012,感染症免疫学的検査,160044210,単純ヘルペスウイルス抗原定性,180,3542,306,309,295,312,291,276,313,293,306,309,268,264
D012,感染症免疫学的検査,160044710,梅毒トレポネーマ抗体（ＦＴＡ－ＡＢＳ試験）定性,142,3278,286,262,256,268,298,259,267,260,273,312,255,282
D012,感染症免疫学的検査,160044810,ブルセラ抗体定性,206,81,0,0,0,0,0,0,0,0,16,0,0,10
D012,感染症免疫学的検査,160045210,ＨＴＬＶ－１抗体,173,38530,3165,3199,3218,3482,3359,3058,3284,3185,3188,3184,3016,3192
D012,感染症免疫学的検査,160046010,グロブリンクラス別ウイルス抗体価（ヘルペスウイルス）,218,53372,4365,4601,4478,4857,4784,4294,4604,4286,4388,4488,4007,4220
D012,感染症免疫学的検査,160046210,グロブリンクラス別ウイルス抗体価（風疹ウイルス）,218,13922,1209,1231,1176,1296,1208,1098,1245,1138,1145,1086,1026,1064
D012,感染症免疫学的検査,160058550,淋菌抗原定性,180,43,0,0,0,0,0,0,0,0,0,0,0,0
D012,感染症免疫学的検査,160104150,肺炎球菌抗原定性（髄液）,146,3348,241,277,309,307,325,325,307,269,262,285,239,202
D012,感染症免疫学的検査,160104250,肺炎球菌抗原定性（尿）,146,155865,13352,13537,11770,12863,12881,11712,12013,12935,13540,15174,12564,13524
D012,感染症免疫学的検査,160109410,グロブリンクラス別ウイルス抗体価（サイトメガロウイルス）,218,90069,7378,7548,7672,8272,7947,7349,7848,7234,7375,7330,6990,7126
D012,感染症免疫学的検査,160112810,アデノウイルス抗原定性（糞便）,60,15671,2006,1986,1603,1202,1147,938,879,996,1345,1429,1270,870
D012,感染症免疫学的検査,160112910,ロタウイルス抗原定性（糞便）,65,67190,9178,8774,6895,5010,4557,3796,3805,4333,6043,6086,5214,3499
D012,感染症免疫学的検査,160115510,エンドトキシン,250,39752,3645,3506,3029,3446,3448,3264,3412,3170,3342,3192,3042,3256
D012,感染症免疫学的検査,160117510,ＨＩＶ－１抗体,116,21799,1934,1943,1801,1901,1742,1569,1808,1794,1859,1922,1708,1818
D012,感染症免疫学的検査,160117610,ＲＳウイルス抗原定性,142,135890,12638,12495,11675,12775,13265,15554,13401,10514,9760,7923,8433,7457
D012,感染症免疫学的検査,160117710,ツツガムシ抗体定性,213,1257,81,112,137,146,107,117,139,164,114,52,51,37
D012,感染症免疫学的検査,160117810,グロブリンクラス別クラミジア・トラコマチス抗体,206,4629,411,440,416,453,411,368,371,381,339,339,337,363
D012,感染症免疫学的検査,160117910,赤痢アメーバ抗体半定量,223,251,0,25,19,25,22,21,18,21,27,26,22,0
D012,感染症免疫学的検査,160118010,グロブリンクラス別ウイルス抗体価（１項目当たり）,218,11890,1055,1105,1078,1125,1031,1065,1003,865,909,907,862,885
D012,感染症免疫学的検査,160118110,ＨＩＶ－１抗体（ウエスタンブロット法）,280,1553,141,135,125,137,158,125,134,127,123,139,91,118
D012,感染症免疫学的検査,160118210,ＨＩＶ抗原,600,636,69,68,52,69,62,54,38,37,40,31,72,44
D012,感染症免疫学的検査,160120610,クラミジア・トラコマチス抗原定性,160,1822,128,177,179,151,183,145,171,136,144,122,132,154
D012,感染症免疫学的検査,160121450,サイトメガロウイルス抗体,220,7796,619,667,628,778,716,661,676,583,648,650,527,643
D012,感染症免疫学的検査,160121510,グロブリンクラス別ウイルス抗体価（ＥＢウイルス）,218,90861,7646,7988,7823,8407,8150,7399,7803,7169,7231,7317,6892,7036
D012,感染症免疫学的検査,160122050,ヘモフィルス・インフルエンザｂ型（Ｈｉｂ）抗原定性（尿）,140,257,0,20,19,31,27,28,26,24,25,0,0,17
D012,感染症免疫学的検査,160122150,ヘモフィルス・インフルエンザｂ型（Ｈｉｂ）抗原定性（髄液）,140,2194,148,165,200,229,224,208,202,163,209,176,167,103
D012,感染症免疫学的検査,160125850,水痘ウイルス抗原定性（上皮細胞）,240,4873,366,345,372,462,437,412,456,400,414,400,394,415
D012,感染症免疫学的検査,160141850,カンジダ抗原定性,138,20462,1777,1841,1558,1840,1654,1546,1713,1673,1688,1777,1602,1793
D012,感染症免疫学的検査,160142650,ＨＴＬＶ－１抗体（ウエスタンブロット法及びラインブロット法）,425,1329,116,130,97,141,105,103,110,114,117,102,92,102
D012,感染症免疫学的検査,160143550,Ｄ－アラビニトール,160,0,0,0,0,0,0,0,0,0,0,0,0,0
D012,感染症免疫学的検査,160148810,アデノウイルス抗原定性（糞便を除く。）,194,103882,9195,10173,10504,10680,9223,8751,7955,7503,8190,7190,7245,7273
D012,感染症免疫学的検査,160151350,トキソプラズマＩｇＭ抗体,95,9927,826,828,863,942,826,766,877,781,798,823,756,841
D012,感染症免疫学的検査,160151950,クリプトコックス抗原定性,179,24309,2010,2055,1914,2157,2009,1983,2110,2043,2058,2114,1873,1983
D012,感染症免疫学的検査,160152450,百日咳菌抗体,272,6492,577,536,553,597,560,581,586,575,485,533,496,413
D012,感染症免疫学的検査,160153050,ＨＩＶ－１、２抗体定性,118,237773,20005,20363,19471,21179,19955,19087,19970,20196,20242,20342,18207,18756
D012,感染症免疫学的検査,160153150,マイコプラズマ抗原定性（ＦＡ法）,170,8160,630,649,514,609,605,616,688,721,717,748,748,915
D012,感染症免疫学的検査,160154450,ＨＩＶ－２抗体（ウエスタンブロット法）,380,947,84,90,76,84,91,80,81,81,67,80,53,80
D012,感染症免疫学的検査,160157210,グロブリンクラス別ウイルス抗体価（麻疹ウイルス）,218,11649,1112,1154,1052,1053,997,909,1002,906,923,881,826,834
D012,感染症免疫学的検査,160157310,グロブリンクラス別ウイルス抗体価（ムンプスウイルス）,218,11621,963,980,1012,1061,1096,948,967,926,950,965,853,900
D012,感染症免疫学的検査,160158250,アニサキスＩｇＧ・ＩｇＡ抗体,210,1472,121,134,118,125,115,98,143,124,146,106,102,140
D012,感染症免疫学的検査,160158350,アスペルギルス抗原,164,63294,5280,5060,5172,5821,5368,5280,5272,5176,5435,5280,4822,5328
D012,感染症免疫学的検査,160160150,（１→３）－β－Ｄ－グルカン,213,642725,53680,52741,50596,57207,53303,52657,54247,52323,53712,55688,51305,55266
D012,感染症免疫学的検査,160162750,大腸菌血清型別,180,33785,3062,3118,3091,3170,3081,2748,2636,2624,2705,2738,2443,2369
D012,感染症免疫学的検査,160163850,サイトメガロウイルスｐｐ６５抗原定性,387,191117,15761,15354,14802,17079,16110,15664,15934,15351,15860,16241,15532,17429
D012,感染症免疫学的検査,160164350,大腸菌Ｏ１５７抗原定性,165,4546,408,415,409,469,490,383,362,333,358,326,281,312
D012,感染症免疫学的検査,160167350,クラミドフィラ・ニューモニエＩｇＧ抗体,70,14640,1350,1253,1119,1250,1115,1065,1192,1192,1233,1451,1182,1238
D012,感染症免疫学的検査,160167450,クラミドフィラ・ニューモニエＩｇＡ抗体,75,13937,1290,1215,1029,1233,1060,1047,1096,1093,1143,1386,1158,1187
D012,感染症免疫学的検査,160167550,グロブリンクラス別ウイルス抗体価（ヒトパルボウイルスＢ１９）,218,10950,887,892,981,1055,926,933,932,929,939,838,804,834
D012,感染症免疫学的検査,160168250,大腸菌Ｏ１５７抗体定性,173,507,35,45,55,61,63,42,40,50,36,24,31,25
D012,感染症免疫学的検査,160169450,インフルエンザウイルス抗原定性,143,1166260,81407,66311,31402,23446,20652,38932,76014,112438,194686,241659,165466,113847
D012,感染症免疫学的検査,160172450,ヘリコバクター・ピロリ抗体定性・半定量,70,15755,1356,1282,1258,1345,1340,1301,1294,1386,1381,1294,1241,1277
D012,感染症免疫学的検査,160172550,ヘリコバクター・ピロリ抗体,80,69530,5901,5714,5722,6292,5816,5581,5883,5745,5920,5741,5385,5830
D012,感染症免疫学的検査,160172750,迅速ウレアーゼ試験定性,60,16413,1499,1384,1421,1553,1473,1321,1348,1306,1365,1287,1219,1237
D012,感染症免疫学的検査,160173450,結核菌群抗原定性,291,9381,814,744,757,877,874,728,794,742,834,782,717,718
D012,感染症免疫学的検査,160173650,抗酸菌抗体定性,116,26703,2062,2111,2068,2397,2280,2081,2287,2292,2282,2506,2137,2200
D012,感染症免疫学的検査,160174310,ウイルス抗体価（定性・半定量・定量）（水痘・帯状疱疹ウイルス）,79,5940,547,536,510,553,486,447,479,499,479,489,435,480
D012,感染症免疫学的検査,160174950,レジオネラ抗原定性（尿）,223,369109,31180,31883,27717,30226,30053,27048,28061,30519,32850,36783,29940,32849
D012,感染症免疫学的検査,160175450,ヘリコバクター・ピロリ抗原定性,146,9140,778,712,774,828,773,743,763,766,791,725,703,784
D012,感染症免疫学的検査,160177050,クラミドフィラ・ニューモニエＩｇＭ抗体,160,26637,2361,2310,1979,2203,2079,2033,2155,2192,2275,2516,2229,2305
D012,感染症免疫学的検査,160177150,肺炎球菌莢膜抗原定性（尿）,204,294547,25241,25706,22256,24440,23872,21688,22418,24334,26400,29215,23561,25416
D012,感染症免疫学的検査,160188850,肺炎球菌細胞壁抗原定性,194,11430,1078,1016,792,899,817,921,943,975,1018,1121,870,980
D012,感染症免疫学的検査,160188950,単純ヘルペスウイルス抗原定性（角膜）,210,37,0,0,0,0,0,0,0,0,0,0,0,0
D012,感染症免疫学的検査,160193510,抗ストレプトリジンＯ（ＡＳＯ）半定量,15,180,20,16,16,25,11,14,15,13,10,11,18,11
D012,感染症免疫学的検査,160193610,抗ストレプトリジンＯ（ＡＳＯ）定量,15,38172,3226,3357,3335,3594,3323,3158,3189,3135,3227,3024,2745,2859
D012,感染症免疫学的検査,160193710,トキソプラズマ抗体定性,26,38,0,0,0,0,0,0,0,0,0,0,0,0
D012,感染症免疫学的検査,160193810,抗ストレプトキナーゼ（ＡＳＫ）半定量,29,9034,716,812,796,848,778,735,747,738,746,713,687,718
D012,感染症免疫学的検査,160193910,マイコプラズマ抗体半定量,32,40207,3382,3398,2978,3296,3017,3287,3504,3676,3652,3597,3212,3208
D012,感染症免疫学的検査,160194010,梅毒トレポネーマ抗体定量,53,19896,1467,1477,1403,1593,1400,1509,1725,1623,1518,1921,2099,2161
D012,感染症免疫学的検査,160194110,ロタウイルス抗原定量（糞便）,65,1816,239,242,170,141,120,118,88,111,193,162,131,101
D012,感染症免疫学的検査,160194210,百日咳菌抗体定性,80,618,48,62,62,51,64,48,56,51,47,41,43,45
D012,感染症免疫学的検査,160194310,ＨＴＬＶ－Ｉ抗体定性,85,10016,808,859,839,872,828,840,919,850,856,874,702,769
D012,感染症免疫学的検査,160194410,抗酸菌抗体定量,116,7490,564,624,618,683,713,568,637,616,636,663,588,580
D012,感染症免疫学的検査,160194510,ＨＩＶ－１、２抗体半定量,118,7778,615,642,669,640,762,693,663,687,610,704,567,526
D012,感染症免疫学的検査,160194610,ＨＩＶ－１、２抗体定量,127,10865,934,905,947,970,920,887,905,857,925,916,815,884
D012,感染症免疫学的検査,160194710,ＨＩＶ－１、２抗原・抗体同時測定定性,118,86940,7583,7459,6984,7751,7102,6718,7184,7230,7255,7517,6792,7365
D012,感染症免疫学的検査,160194810,ＨＩＶ－１、２抗原・抗体同時測定定量,118,74965,6116,6240,6079,6298,6423,5863,6336,6349,6328,6428,5933,6572
D012,感染症免疫学的検査,160194910,カンジダ抗原半定量,138,14499,1225,1207,1135,1301,1222,1204,1165,1207,1260,1180,1146,1247
D012,感染症免疫学的検査,160195010,カンジダ抗原定量,138,5045,460,470,385,449,382,403,400,369,400,475,426,426
D012,感染症免疫学的検査,160195110,ノロウイルス抗原定性,150,71340,7703,7366,5892,4620,4208,3629,3843,4676,7439,8897,7818,5249
D012,感染症免疫学的検査,160195210,クリプトコックス抗原半定量,179,6430,543,522,539,573,579,480,525,557,501,552,522,537
D012,感染症免疫学的検査,160195310,ツツガムシ抗体半定量,213,1368,68,156,161,147,136,129,123,150,100,75,50,73
D012,感染症免疫学的検査,160201250,インフルエンザ菌（無莢膜型）抗原定性,150,0,0,0,0,0,0,0,0,0,0,0,0,0
D012,感染症免疫学的検査,160201550,抗トリコスポロン・アサヒ抗体,900,6403,545,516,509,553,550,497,528,502,486,617,571,529
D012,感染症免疫学的検査,160201850,肺炎球菌莢膜抗原定性（髄液）,204,1302,112,114,98,113,121,132,121,102,113,105,73,98
D012,感染症免疫学的検査,160201950,単純ヘルペスウイルス抗原定性（性器）,210,463,32,38,42,41,50,35,38,35,29,39,35,49
D012,感染症免疫学的検査,160202050,マイコプラズマ抗原定性（免疫クロマト法）,150,65054,5232,5381,4532,4808,4384,4500,5145,5468,5846,5618,5788,8352
D012,感染症免疫学的検査,160202550,ヒトメタニューモウイルス抗原定性,150,90212,9941,9823,8854,8670,8273,8949,7663,6163,5796,4796,5967,5317
D012,感染症免疫学的検査,160203010,梅毒血清反応（ＳＴＳ）半定量,34,4925,396,404,550,637,416,338,387,280,401,396,350,370
D012,感染症免疫学的検査,160203110,梅毒トレポネーマ抗体（ＦＴＡ－ＡＢＳ試験）半定量,142,403,32,32,33,32,38,26,36,32,34,31,35,42
D012,感染症免疫学的検査,160203210,ブルセラ抗体半定量,206,37,0,0,0,0,0,0,0,0,0,0,0,0
D012,感染症免疫学的検査,160204610,グロブリンクラス別ウイルス抗体価（水痘・帯状疱疹ウイルス）,218,15566,1210,1260,1258,1518,1400,1188,1246,1295,1261,1353,1282,1295
D012,感染症免疫学的検査,160205550,デングウイルス抗原定性,233,127,10,11,11,0,15,27,11,13,0,12,0,0
D012,感染症免疫学的検査,160208950,デングウイルス抗原・抗体同時測定定性,233,114,0,10,0,10,19,24,0,12,0,0,0,0
D013,肝炎ウイルス関連検査,160046810,ＨＢｓ抗原定性・半定量,29,1473036,126997,125269,121832,130932,127087,117900,123930,121250,125182,126403,112398,113856
D013,肝炎ウイルス関連検査,160047410,ＨＢｓ抗体半定量,32,81923,7015,7068,6777,7400,6900,6336,6812,6748,6812,7036,6367,6652
D013,肝炎ウイルス関連検査,160049210,ＨＢｓ抗原,88,2498285,210878,209275,201269,217505,212777,198407,211298,208152,214445,218356,195031,200892
D013,肝炎ウイルス関連検査,160049510,ＨＢｓ抗体,88,339500,28704,28913,27492,30551,28369,26659,28606,28214,28444,29372,26039,28137
D013,肝炎ウイルス関連検査,160050010,ＨＢｅ抗原,107,28563,2445,2464,2414,2692,2374,2240,2426,2367,2346,2365,2077,2353
D013,肝炎ウイルス関連検査,160050110,ＨＢｅ抗体,107,27116,2368,2378,2293,2509,2264,2137,2290,2224,2216,2239,1978,2220
D013,肝炎ウイルス関連検査,160118510,ＨＣＶ抗体定性・定量,111,3857256,328096,325062,313590,338593,330344,307394,325782,319819,329645,334619,298653,305659
